,ID,gene_assignment,logFC,AveExpr,t,P.Value,adj.P.Val,B
17627,8004804, PFAS ,0.003352996,2.528263395,0.139231927,0.890008016,0.999925768,-5.584937734
17628,8104615,,0.009048415,2.093481293,0.139205876,0.890028459,0.999925768,-5.58494095
17629,8107115,,0.004507415,2.936967898,0.139045507,0.890154314,0.999925768,-5.584960732
17630,8164200, ANGPTL2 ,-0.00337382,2.265565318,-0.13900319,0.890187523,0.999925768,-5.584965948
17631,7893325,,-0.015632429,2.528822535,-0.138999582,0.890190355,0.999925768,-5.584966393
17632,8159541, C9orf142 ,0.005862584,2.5978305,0.138918722,0.890253814,0.999925768,-5.584976355
17633,8064686, ADAM33 ,0.003047966,2.748748875,0.138910957,0.890259908,0.999925768,-5.584977312
17634,7951036, SNORD5 ,-0.030084826,2.030658599,-0.138835095,0.890319445,0.999925768,-5.584986653
17635,8056963, LOC100129455 ,0.005118264,2.344624065,0.138710508,0.890417223,0.999925768,-5.585001982
17636,7892569,,-0.010786523,2.350763955,-0.138700419,0.890425141,0.999925768,-5.585003223
17637,7945859, MRGPRE ,-0.004925674,2.644827602,-0.138696083,0.890428544,0.999925768,-5.585003756
17638,8022914, RPRD1A ,-0.008109367,2.064627708,-0.138693762,0.890430365,0.999925768,-5.585004042
17639,8124901, HLA-C ,0.011660639,2.617144102,0.138615382,0.890491881,0.999925768,-5.585013677
17640,8015821, MEOX1 ,-0.005204981,2.385177591,-0.138563449,0.890532639,0.999925768,-5.585020059
17641,8085606, RN7SL110P ,0.003923527,2.511842772,0.138549662,0.89054346,0.999925768,-5.585021753
17642,7894308,,-0.006687484,2.901732464,-0.138519967,0.890566766,0.999925768,-5.5850254
17643,8166028, FRMPD4 ,0.004690975,2.182142788,0.138488514,0.890591452,0.999925768,-5.585029263
17644,8056323, FIGN ,0.004491298,2.466864725,0.138468701,0.890607003,0.999925768,-5.585031695
17645,7894324,,-0.020139561,3.019871643,-0.138459927,0.890613888,0.999925768,-5.585032773
17646,8081995,,-0.005405746,2.136564873,-0.138427647,0.890639224,0.999925768,-5.585036735
17647,7946380, TRIM66 ,0.004020491,2.379191253,0.138379369,0.890677115,0.999925768,-5.585042659
17648,8037679, DMWD ,-0.00429949,2.598154318,-0.138295303,0.890743096,0.999925768,-5.585052971
17649,7904414,,-0.011804795,2.277711072,-0.138216602,0.890804866,0.999925768,-5.585062618
17650,8108579, TMCO6 ,-0.005092442,2.460904839,-0.138202104,0.890816246,0.999925768,-5.585064395
17651,8176230, RAB39B ,0.005432299,2.139741784,0.138173059,0.890839042,0.999925768,-5.585067953
17652,8131000, HEATR2 ,-0.003966517,2.562046187,-0.138166278,0.890844364,0.999925768,-5.585068784
17653,7983228, MAP1A ,-0.005379221,2.503112668,-0.138155628,0.890852724,0.999925768,-5.585070089
17654,8071185, DGCR5 ,0.004009007,2.57240377,0.1381185,0.890881865,0.999925768,-5.585074636
17655,7950284, RAB6A ,0.01075106,2.454588858,0.138045553,0.89093912,0.999925768,-5.585083567
17656,8002301,,-0.016411943,2.345506432,-0.138043351,0.890940849,0.999925768,-5.585083837
17657,7916077, NRD1 ,-0.004771974,2.377829172,-0.137992984,0.890980382,0.999925768,-5.58509
17658,8020149, NAPG ,-0.011593934,2.054781677,-0.137935482,0.891025516,0.999925768,-5.585097034
17659,7895405,,-0.021808899,2.072885723,-0.137845386,0.891096234,0.999925768,-5.585108049
17660,7896653,,-0.013414489,2.479188789,-0.137795013,0.891135773,0.999925768,-5.585114205
17661,8169294, COL4A5 ,0.004376263,2.210727143,0.137757863,0.891164933,0.999925768,-5.585118743
17662,7895015,,-0.009696575,2.531467444,-0.137702244,0.89120859,0.999925768,-5.585125535
17663,8085665, RFTN1 ,-0.006226355,2.145968341,-0.137673122,0.891231449,0.999925768,-5.585129091
17664,8174889, MRRFP1 ,-0.0096862,2.082200323,-0.137672265,0.891232122,0.999925768,-5.585129195
17665,8142814, OPN1SW ,-0.006734519,2.275762984,-0.13766918,0.891234544,0.999925768,-5.585129572
17666,7895736,,0.006382435,3.049383008,0.137519028,0.891352405,0.999925768,-5.58514789
17667,8020527, C18orf8 ,-0.004856121,2.13729963,-0.13742119,0.891429204,0.999925768,-5.585159815
17668,8173162,,0.009069834,2.316493314,0.137416019,0.891433263,0.999925768,-5.585160445
17669,8041031, BRE ,0.004286912,2.191245725,0.137396674,0.891448449,0.999925768,-5.585162802
17670,7896055,,-0.012558436,2.595086007,-0.137215425,0.891590725,0.999925768,-5.585184868
17671,8161442, FLJ45832 ,0.012056279,2.654482587,0.13716613,0.891629422,0.999925768,-5.585190864
17672,8018377, RNU6-938P ,0.00956816,2.05445422,0.137110723,0.891672916,0.999925768,-5.585197602
17673,7982878, CHP1 ,-0.010842845,2.046501331,-0.137064024,0.891709575,0.999925768,-5.585203278
17674,7899289, WDTC1 ,0.005632783,2.104835267,0.137039119,0.891729126,0.999925768,-5.585206304
17675,8044733,,-0.002679817,2.945003504,-0.136826119,0.891896335,0.999925768,-5.585232165
17676,8068100, LINC00189 ,-0.012367142,2.021971242,-0.136781462,0.891931393,0.999925768,-5.585237582
17677,7893981,,0.010284611,2.473158842,0.136506335,0.892147382,0.999925768,-5.585270915
17678,8029996, C19orf68 ,-0.006374487,2.451131788,-0.136466648,0.89217854,0.999925768,-5.585275718
17679,7901466, FAM159A ,0.005704841,2.533452703,0.136459273,0.892184329,0.999925768,-5.58527661
17680,7894364,,0.017933765,1.924724953,0.136386191,0.892241705,0.999925768,-5.585285451
17681,8043512, ZNF2 ,-0.005130684,2.156772609,-0.136367493,0.892256384,0.999925768,-5.585287712
17682,7893402,,-0.008986717,2.909333772,-0.136352972,0.892267785,0.999925768,-5.585289467
17683,8064208, DNAJC5 ,-0.003568854,2.671018592,-0.136307006,0.892303872,0.999925768,-5.585295024
17684,7895186,,-0.010285621,2.418997957,-0.13628319,0.892322569,0.999925768,-5.585297902
17685,7911532, AURKAIP1 ,0.012996932,2.441521423,0.136205237,0.89238377,0.999925768,-5.585307319
17686,8012197, PLSCR3 ,-0.003324821,2.489273384,-0.136197025,0.892390218,0.999925768,-5.58530831
17687,7896025,,0.013903787,2.491881099,0.136186604,0.892398399,0.999925768,-5.585309569
17688,8087530, CAMKV ,-0.004222498,2.299283264,-0.1361144,0.892455087,0.999925768,-5.585318285
17689,7894990,,0.020176141,2.881318705,0.136044182,0.892510216,0.999925768,-5.585326757
17690,7941478, SART1 ,-0.005504645,2.129591704,-0.136013456,0.89253434,0.999925768,-5.585330463
17691,7919888, CDC42SE1 ,-0.005562125,2.301873578,-0.135912745,0.892613411,0.999925768,-5.585342604
17692,8071745, C22orf15 ,-0.004678438,2.401473056,-0.135858912,0.892655677,0.999925768,-5.58534909
17693,7894121,,-0.01014234,2.473668547,-0.13585845,0.89265604,0.999925768,-5.585349146
17694,7943760, SIK2 ,-0.004947656,2.28620426,-0.135827056,0.892680689,0.999925768,-5.585352927
17695,8005289, LRRC48 ,-0.006744046,2.067702152,-0.135825062,0.892682254,0.999925768,-5.585353168
17696,7895601,,-0.007913048,3.1814421,-0.135766234,0.892728443,0.999925768,-5.585360251
17697,8024660, HMG20B ,-0.00496687,2.36445377,-0.135757824,0.892735046,0.999925768,-5.585361263
17698,8073890, GRAMD4 ,0.005319216,2.139731854,0.135703078,0.89277803,0.999925768,-5.585367852
17699,7917910, RN7SKP270 ,0.005995751,2.272169779,0.135693681,0.892785408,0.999925768,-5.585368982
17700,8033960, FDX1L ,0.003709998,2.782972083,0.135692807,0.892786094,0.999925768,-5.585369087
17701,8158112, CDK9 ,0.004809704,2.547139342,0.135685584,0.892791766,0.999925768,-5.585369956
17702,8151512, PAG1 ,0.004661031,2.227835361,0.135669625,0.892804296,0.999925768,-5.585371876
17703,8068671, BACE2 ,0.006956364,2.093689689,0.135652323,0.892817881,0.999925768,-5.585373958
17704,7983527, SEMA6D ,-0.004502324,2.454897939,-0.135474007,0.89295789,0.999925768,-5.585395391
17705,8006590,,-0.008454831,2.45403336,-0.135374302,0.893036177,0.999925768,-5.585407363
17706,8009432, AMZ2 ,0.003815647,2.396848777,0.135339261,0.89306369,0.999925768,-5.585411569
17707,8072705, RASD2 ,-0.005838455,2.446325729,-0.135171975,0.893195045,0.999925768,-5.585431631
17708,7951131, RNA5SP345 ,0.012188801,2.567552083,0.13512543,0.893231593,0.999925768,-5.585437208
17709,8007429, G6PC ,-0.00464813,2.520559785,-0.135120467,0.89323549,0.999925768,-5.585437803
17710,7996219, NDRG4 ,-0.003721851,2.565965693,-0.134826111,0.893466629,0.999925768,-5.585473031
17711,7896670,,0.006128937,3.152649859,0.134795116,0.893490968,0.999925768,-5.585476736
17712,8082035, CD86 ,-0.005179651,2.170069972,-0.134777638,0.893504693,0.999925768,-5.585478825
17713,8166585, DCAF8L2 ,0.010564102,2.094683327,0.134720425,0.893549619,0.999925768,-5.58548566
17714,8046518,,-0.014638336,2.062607568,-0.134718468,0.893551156,0.999925768,-5.585485894
17715,8043449, IGKV3D-20 ,0.003171369,2.779005426,0.134717303,0.893552071,0.999925768,-5.585486033
17716,8006836, LRRC37A11P ,0.006414953,2.203308942,0.134693901,0.893570448,0.999925768,-5.585488828
17717,7923635, PLEKHA6 ,0.00517025,2.344411337,0.134668711,0.893590229,0.999925768,-5.585491836
17718,8010629, CCDC137 ,0.004680616,2.573354542,0.134658595,0.893598173,0.999925768,-5.585493044
17719,8158250, CERCAM ,-0.004068528,2.491225376,-0.134589017,0.89365281,0.999925768,-5.58550135
17720,7914643, A3GALT2 ,-0.007610562,2.172661227,-0.134561511,0.89367441,0.999925768,-5.585504632
17721,8145027, FAM160B2 ,0.005032589,2.513103133,0.134542455,0.893689375,0.999925768,-5.585506905
17722,8076393, CENPM ,-0.005442036,2.519910486,-0.134513044,0.893712471,0.999925768,-5.585510414
17723,7991742, MPG ,0.003446422,2.763565275,0.13445776,0.893755885,0.999925768,-5.585517006
17724,7995017, STX4 ,0.004758384,2.421511221,0.134435431,0.89377342,0.999925768,-5.585519668
17725,8084275, HTR3C ,-0.006526624,2.416743653,-0.134433445,0.893774979,0.999925768,-5.585519904
17726,7893261,,-0.012179641,2.601469292,-0.134263066,0.893908778,0.999925768,-5.585540201
17727,8069644, APP ,0.016584121,2.513753796,0.13421636,0.893945458,0.999925768,-5.58554576
17728,8055021, IWS1 ,0.005224613,2.172520343,0.134061672,0.894066938,0.999925768,-5.585564158
17729,7894343,,-0.012301273,1.929137103,-0.134006325,0.894110404,0.999925768,-5.585570736
17730,8006466, TMEM132E ,-0.003874049,2.523280023,-0.134004852,0.894111562,0.999925768,-5.585570911
17731,7915468, CCDC23 ,0.006225594,2.274191998,0.133947181,0.894156853,0.999925768,-5.585577762
17732,7992302, CRAMP1L ,0.002220962,2.461181506,0.133915574,0.894181676,0.999925768,-5.585581515
17733,7899939, GJA4 ,-0.004426431,2.689576573,-0.133787195,0.894282499,0.999925768,-5.585596752
17734,8011747, SLC25A11 ,0.004716442,2.137242285,0.133706433,0.894345927,0.999925768,-5.585606329
17735,8036777, FBL ,0.00575946,2.582236188,0.133684039,0.894363514,0.999925768,-5.585608984
17736,7893010,,0.008834637,2.522758301,0.133659817,0.894382538,0.999925768,-5.585611855
17737,8098732, DUX4L1 ,0.018866553,2.142024654,0.133488077,0.894517421,0.999925768,-5.585632196
17738,8137635, LOC100506557 ,-0.004590802,2.526423098,-0.133420727,0.894570317,0.999925768,-5.585640165
17739,8097903, TLR2 ,0.005547194,2.193741521,0.133395909,0.89458981,0.999925768,-5.585643101
17740,7920707, FAM189B ,-0.004245011,2.441484452,-0.133215716,0.894731336,0.999925768,-5.5856644
17741,8137334, ABCB8 ,0.005027868,2.492448099,0.133126967,0.894801043,0.999925768,-5.585674879
17742,8026339, SNRPG ,-0.020503823,2.215202539,-0.133079512,0.894838316,0.999925768,-5.58568048
17743,7996403, C16orf70 ,-0.005068677,2.292429526,-0.133062924,0.894851345,0.999925768,-5.585682437
17744,8115395,,-0.007901034,2.197203397,-0.133031105,0.894876336,0.999925768,-5.585686191
17745,8039945, MRPL20 ,0.00675503,2.306022964,0.132867484,0.895004853,0.999925768,-5.585705479
17746,8012558, PIK3R5 ,-0.004423872,2.463951804,-0.132864509,0.89500719,0.999925768,-5.58570583
17747,7893289,,0.005361384,3.280698672,0.132862213,0.895008994,0.999925768,-5.5857061
17748,8067839, FGF7P2 ,-0.009836309,2.539559958,-0.132442145,0.895338952,0.999925768,-5.585755509
17749,8013042, KRT17P2 ,0.003825708,2.652304006,0.132424817,0.895352563,0.999925768,-5.585757544
17750,7922752, RNA5SP71 ,-0.008597623,2.920108161,-0.132402735,0.895369909,0.999925768,-5.585760137
17751,8175299, FAM127C ,0.002850246,3.087079276,0.132327681,0.895428865,0.999925768,-5.585768945
17752,8119435, NCR2 ,0.003516066,2.87055026,0.132195489,0.895532705,0.999925768,-5.585784448
17753,8149638, DOK2 ,-0.006126395,2.386033648,-0.13213921,0.895576915,0.999925768,-5.585791044
17754,8161854,,-0.008897751,2.08151236,-0.132121747,0.895590633,0.999925768,-5.58579309
17755,7978312, RIPK3 ,-0.003924751,2.24156385,-0.132055319,0.895642815,0.999925768,-5.58580087
17756,8032974, SAFB2 ,-0.00956737,2.180606988,-0.131936043,0.895736513,0.999925768,-5.58581483
17757,7990928, LOC440300 ,-0.002920212,2.359714348,-0.131925509,0.895744788,0.999925768,-5.585816062
17758,7912784, CROCCP3 ,0.004830821,2.212327459,0.13190477,0.89576108,0.999925768,-5.585818488
17759,8168749, SRPX2 ,-0.005429129,2.389480159,-0.131876884,0.895782986,0.999925768,-5.585821749
17760,8115144, ARSI ,0.00702522,2.490325794,0.131772097,0.895865305,0.999925768,-5.585833998
17761,7969611, RNU4ATAC3P ,-0.005296141,2.12117767,-0.131690446,0.895929448,0.999925768,-5.585843535
17762,7986327,,-0.007982387,2.85762247,-0.131662719,0.89595123,0.999925768,-5.585846772
17763,8149208, OR7E125P ,-0.004804027,2.653420461,-0.131609619,0.895992945,0.999925768,-5.58585297
17764,8106098, MAP1B ,-0.011654338,2.575400098,-0.131609539,0.895993008,0.999925768,-5.585852979
17765,8063739, PHACTR3 ,0.005272766,2.380946071,0.131544643,0.89604399,0.999925768,-5.585860551
17766,7896068,,-0.009184922,2.642315358,-0.131495382,0.89608269,0.999925768,-5.585866295
17767,7965249, C12orf50 ,-0.005470421,2.12160102,-0.13144727,0.896120488,0.999925768,-5.585871904
17768,8129095,,0.006294604,2.167928667,0.131426558,0.89613676,0.999925768,-5.585874318
17769,7937749, TNNT3 ,-0.004163289,2.48903401,-0.131400155,0.896157502,0.999925768,-5.585877395
17770,7919560, RNVU1-15 ,0.01086255,2.212496558,0.131226297,0.89629409,0.999925768,-5.585897638
17771,8124331, HIST1H2AA ,-0.005980075,2.243320674,-0.131206179,0.896309896,0.999925768,-5.585899979
17772,7894752,,0.013804413,2.085330251,0.131135537,0.896365395,0.999925768,-5.585908195
17773,8055247,,0.003144074,2.878603276,0.131129498,0.89637014,0.999925768,-5.585908897
17774,8095262, REST ,0.006444523,2.118595098,0.131121442,0.896376468,0.999925768,-5.585909834
17775,7946849, RNU6-593P ,-0.012935499,2.05880502,-0.131101515,0.896392125,0.999925768,-5.58591215
17776,8016646, COL1A1 ,0.003370179,2.525566625,0.131077918,0.896410663,0.999925768,-5.585914893
17777,7893712,,0.015374665,1.896493205,0.131076956,0.896411419,0.999925768,-5.585915005
17778,7916422, PARS2 ,0.004135163,2.701628112,0.131057707,0.896426543,0.999925768,-5.585917242
17779,8010820, FOXK2 ,0.005819231,2.436287982,0.131005661,0.896467433,0.999925768,-5.585923289
17780,7901140, MAST2 ,0.004162512,2.426773088,0.131002078,0.896470248,0.999925768,-5.585923705
17781,8023184, SKOR2 ,-0.003328776,2.619914412,-0.130937642,0.896520873,0.999925768,-5.585931188
17782,8034744, PALM3 ,0.004900198,2.440933146,0.13085179,0.896588325,0.999925768,-5.585941153
17783,8088526, THOC7 ,-0.013786202,1.875644362,-0.130769273,0.896653157,0.999925768,-5.585950724
17784,8009653, CD300A ,-0.004897235,2.302036088,-0.130748191,0.89666972,0.999925768,-5.585953168
17785,7966427, BRAP ,0.007756059,2.184388091,0.130732638,0.896681941,0.999925768,-5.585954971
17786,8076195, PDGFB ,0.003281887,2.339388753,0.130708543,0.896700871,0.999925768,-5.585957764
17787,8047538, BMPR2 ,0.008700502,2.127923191,0.13068557,0.896718921,0.999925768,-5.585960426
17788,8148580, C8orf31 ,0.004173963,2.28518971,0.13059205,0.8967924,0.999925768,-5.585971259
17789,8115300, RNA5SP197 ,0.007963276,2.133130849,0.130502063,0.896863104,0.999925768,-5.585981676
17790,8143627, OR2A42 ,0.005011345,2.306388017,0.130489204,0.896873207,0.999925768,-5.585983164
17791,7931571, PRAP1 ,0.004358331,2.632354007,0.130464378,0.896892714,0.999925768,-5.585986036
17792,8068610,,-0.011272024,2.162850536,-0.130459213,0.896896772,0.999925768,-5.585986634
17793,8061564, ID1 ,-0.004598843,2.322701044,-0.130449875,0.896904109,0.999925768,-5.585987714
17794,8144625, BLK ,0.005412807,2.2238133,0.130348751,0.896983565,0.999925768,-5.585999406
17795,7940110, OR9I2P ,-0.00593173,2.095482919,-0.130308057,0.897015539,0.999925768,-5.586004109
17796,8063634, MGC4294 ,0.004064937,2.514738893,0.130279352,0.897038094,0.999925768,-5.586007425
17797,7999406,,0.003788096,2.721210285,0.130258043,0.897054837,0.999925768,-5.586009887
17798,8136940, FAM115C ,0.004262401,2.360941425,0.130222663,0.897082637,0.999925768,-5.586013973
17799,7921793, DEDD ,0.004516539,2.30709775,0.130219556,0.897085078,0.999925768,-5.586014331
17800,8155284, FRMPD1 ,-0.00600571,2.22599289,-0.130189642,0.897108583,0.999925768,-5.586017785
17801,8180389,,0.008464686,2.182149684,0.130149079,0.897140456,0.999925768,-5.586022467
17802,7914921, RNU4-27P ,0.004959926,2.15563726,0.130077106,0.897197008,0.999925768,-5.586030771
17803,8022856, NOL4 ,0.006462198,2.211770656,0.130071649,0.897201296,0.999925768,-5.5860314
17804,7936062,,0.0027799,2.914699483,0.130044393,0.897222713,0.999925768,-5.586034543
17805,8165319, FBXW5 ,0.004265307,2.56557956,0.130030653,0.89723351,0.999925768,-5.586036128
17806,8157139,,0.009833555,2.50892763,0.129995224,0.897261349,0.999925768,-5.586040212
17807,8063620, VAPB ,-0.005256812,2.329590136,-0.129938324,0.897306059,0.999925768,-5.586046769
17808,8180391,,-0.002714154,2.767377413,-0.129935563,0.897308228,0.999925768,-5.586047087
17809,8053427,,-0.012152297,2.824874087,-0.129834976,0.897387267,0.999925768,-5.586058672
17810,8134452, BHLHA15 ,0.004020592,2.436048429,0.129792924,0.897420312,0.999925768,-5.586063513
17811,7922627, NPHS2 ,0.006134685,2.15075759,0.129741068,0.897461059,0.999925768,-5.586069479
17812,8165676, ND4 ,-0.003813459,3.596047275,-0.129722284,0.89747582,0.999925768,-5.58607164
17813,7998655, RPS2 ,-0.006992117,2.709022889,-0.129693164,0.897498702,0.999925768,-5.586074989
17814,7981775,,0.005790388,2.516320719,0.12955851,0.897604514,0.999925768,-5.586090466
17815,7993071, ALG1 ,0.005569178,2.512703145,0.129461621,0.897680652,0.999925768,-5.586101593
17816,7999025, TRAP1 ,-0.005395598,2.268784328,-0.129409721,0.897721436,0.999925768,-5.58610755
17817,8083324, TSC22D2 ,-0.005473665,2.266620991,-0.129381807,0.897743372,0.999925768,-5.586110753
17818,7895837,,-0.006892209,2.686443094,-0.129362116,0.897758845,0.999925768,-5.586113011
17819,7996260,,-0.022879798,2.044785253,-0.129351881,0.897766889,0.999925768,-5.586114185
17820,7903867, KCNC4 ,-0.003244722,2.634104121,-0.129191833,0.897892661,0.999925768,-5.586132531
17821,7909027, NFASC ,-0.003577099,2.356908067,-0.129132889,0.897938983,0.999925768,-5.586139282
17822,7919392, RNVU1-10 ,0.009989074,2.71775685,0.129115312,0.897952796,0.999925768,-5.586141295
17823,7991932, FAM195A ,0.007439821,2.397613612,0.129096229,0.897967793,0.999925768,-5.586143479
17824,8111220, CDH18 ,-0.005222834,2.208465215,-0.129073863,0.897985369,0.999925768,-5.586146039
17825,8005029, MAP2K4 ,-0.006736093,2.249492444,-0.129042266,0.8980102,0.999925768,-5.586149655
17826,7895245,,-0.016752209,2.256088206,-0.129017542,0.89802963,0.999925768,-5.586152484
17827,7894824,,-0.005135087,2.966837031,-0.128965806,0.898070288,0.999925768,-5.586158401
17828,8000582, SULT1A2 ,-0.006327461,2.59159296,-0.128916099,0.898109352,0.999925768,-5.586164085
17829,8063549,,0.003435781,2.861786895,0.128850652,0.898160785,0.999925768,-5.586171564
17830,8065396, CST9L ,0.006313704,2.318843199,0.128815895,0.8981881,0.999925768,-5.586175535
17831,7997168, IST1 ,0.007403464,2.165455119,0.128738503,0.898248922,0.999925768,-5.586184372
17832,7979510, SIX4 ,0.003739037,2.402381848,0.12861274,0.898347761,0.999925768,-5.586198721
17833,7993898, VWA3A ,0.004487308,2.337672278,0.128583649,0.898370623,0.999925768,-5.586202039
17834,8094359,,0.005986726,2.114447613,0.128556867,0.898391672,0.999925768,-5.586205092
17835,8063893, ADRM1 ,0.003937424,2.547870135,0.128554324,0.89839367,0.999925768,-5.586205382
17836,8047257, SATB2-AS1 ,0.005778994,2.175025238,0.128550354,0.89839679,0.999925768,-5.586205834
17837,7998251, C16orf13 ,-0.002786739,2.745702107,-0.128450627,0.898475168,0.999925768,-5.586217197
17838,8137927, PAPOLB ,-0.0044339,2.227698258,-0.128252017,0.898631264,0.999925768,-5.586239802
17839,7937200, CALY ,-0.003830807,2.863418428,-0.128245687,0.898636239,0.999925768,-5.586240521
17840,7910915, CHRM3 ,-0.004414212,2.281317474,-0.128178412,0.898689114,0.999925768,-5.58624817
17841,8093792, HGFAC ,0.004907886,2.289890963,0.128176195,0.898690856,0.999925768,-5.586248422
17842,8149725, PEBP4 ,-0.003915789,2.494849459,-0.128126855,0.898729635,0.999925768,-5.586254029
17843,8046922, COL3A1 ,0.00323709,2.477169883,0.128103878,0.898747695,0.999925768,-5.586256639
17844,7897210, DFFB ,0.004210608,2.290811004,0.12810016,0.898750617,0.999925768,-5.586257061
17845,7995354, ORC6 ,-0.003913127,2.245508695,-0.128029662,0.898806026,0.999925768,-5.586265067
17846,8109305, SYNPO ,0.003069607,2.553859169,0.128010557,0.898821042,0.999925768,-5.586267235
17847,8138670, HNRNPA2B1 ,0.008408987,2.673438254,0.127910828,0.898899427,0.999925768,-5.586278551
17848,8130032, FBXO30 ,0.00619437,2.319480477,0.127907253,0.898902237,0.999925768,-5.586278957
17849,8024056, ELANE ,-0.00436347,2.540668899,-0.127899295,0.898908492,0.999925768,-5.586279859
17850,8095043, RASL11B ,-0.005200507,2.262510244,-0.127894659,0.898912136,0.999925768,-5.586280385
17851,7950753, CCDC90B ,0.011117504,2.097315115,0.127858162,0.898940822,0.999925768,-5.586284523
17852,8072153, CCDC117 ,-0.007543459,2.32583758,-0.127817385,0.898972873,0.999925768,-5.586289146
17853,7995843, NUP93 ,0.005179119,2.418793999,0.127789768,0.898994579,0.999925768,-5.586292276
17854,8161503, FAM27C ,-0.004879047,2.537176679,-0.127747524,0.899027783,0.999925768,-5.586297062
17855,8096301, SPP1 ,0.009635016,2.319296842,0.127729044,0.899042309,0.999925768,-5.586299155
17856,7938074, OR56B3P ,-0.006012448,2.428302725,-0.127690108,0.899072912,0.999925768,-5.586303564
17857,8090503,,0.006312612,2.431457505,0.127680904,0.899080146,0.999925768,-5.586304606
17858,8054800,,0.010678118,3.50590714,0.127633536,0.899117378,0.999925768,-5.586309968
17859,8096004, BMP2K ,-0.007512306,2.136599006,-0.127590463,0.899151234,0.999925768,-5.586314842
17860,8145281, SLC25A37 ,0.008764405,2.064839325,0.127574491,0.899163789,0.999925768,-5.586316649
17861,7987381, CSNK1A1P1 ,-0.003912111,2.5368732,-0.127559392,0.899175657,0.999925768,-5.586318357
17862,7896593,,-0.00980269,2.109297417,-0.127526153,0.899201784,0.999925768,-5.586322116
17863,8089062, CLDND1 ,-0.009257389,2.450691826,-0.127475965,0.899241232,0.999925768,-5.58632779
17864,8096959, ANK2 ,-0.008216299,2.313303152,-0.127472482,0.899243971,0.999925768,-5.586328184
17865,7894213,,0.004828348,3.314585477,0.127458223,0.899255178,0.999925768,-5.586329796
17866,7902036,,0.004771749,2.483094143,0.127399531,0.899301312,0.999925768,-5.586336427
17867,7908591,,0.006237514,2.342703178,0.127311264,0.899370694,0.999925768,-5.586346395
17868,7986411, MEF2A ,0.003917402,2.449446175,0.127218846,0.899443339,0.999925768,-5.586356825
17869,7926319, SUV39H2 ,-0.006612855,2.231274384,-0.127131492,0.899512005,0.999925768,-5.586366676
17870,8005435, MIEF2 ,-0.004574239,2.569495345,-0.12712637,0.899516031,0.999925768,-5.586367253
17871,8086125, TRANK1 ,0.006687531,2.152159231,0.127099228,0.899537366,0.999925768,-5.586370312
17872,8164907, REXO4 ,-0.006113575,2.451114914,-0.12705304,0.899573673,0.999925768,-5.586375517
17873,8059748, ECEL1 ,0.005419111,2.403279831,0.126945184,0.899658457,0.999925768,-5.586387663
17874,7954065, GPRC5A ,0.006761923,2.270692017,0.126906997,0.899688475,0.999925768,-5.586391961
17875,7939996, OR9G3P ,0.004088928,2.450925757,0.126851221,0.89973232,0.999925768,-5.586398236
17876,8169441,,-0.006970436,2.196353267,-0.126795293,0.899776284,0.999925768,-5.586404525
17877,7985898, WDR93 ,0.006240549,2.112677673,0.126699424,0.899851648,0.999925768,-5.5864153
17878,7946025, OR52A1 ,0.007002756,2.103557769,0.126668306,0.89987611,0.999925768,-5.586418796
17879,7953993, BCL2L14 ,0.004153993,2.237372434,0.126647426,0.899892524,0.999925768,-5.586421141
17880,8162214, SPATA31C1 ,0.003626376,2.34748145,0.126641515,0.89989717,0.999925768,-5.586421805
17881,8115562, RNF145 ,-0.008904216,2.160862288,-0.126616295,0.899916997,0.999925768,-5.586424637
17882,7923584, LINC00303 ,-0.004784364,2.189166189,-0.126501524,0.900007221,0.999925768,-5.586437517
17883,7906235, PRCC ,-0.004266394,2.322711286,-0.126481645,0.900022848,0.999925768,-5.586439746
17884,7895294,,0.037994946,1.561595495,0.126481312,0.90002311,0.999925768,-5.586439784
17885,8173041, FAM120C ,0.006152831,2.278343315,0.126477096,0.900026425,0.999925768,-5.586440257
17886,8039131, TFPT ,-0.007582168,2.180977097,-0.126472277,0.900030213,0.999925768,-5.586440797
17887,8128818, WASF1 ,-0.005606404,2.197481407,-0.126459691,0.900040107,0.999925768,-5.586442208
17888,8053872, ASTL ,-0.003563552,2.42224442,-0.126424117,0.900068073,0.999925768,-5.586446197
17889,7933312, ANXA8 ,0.00386665,2.408415268,0.126372809,0.900108408,0.999925768,-5.586451948
17890,7904877,,-0.007427074,2.07700117,-0.126356047,0.900121586,0.999925768,-5.586453826
17891,7985202, PSMA4 ,0.006774457,2.156879061,0.126305944,0.900160974,0.999925768,-5.586459439
17892,8091991, MECOM ,-0.007607508,2.100204838,-0.126298905,0.900166508,0.999925768,-5.586460227
17893,8093039, SDHAP1 ,-0.004161004,2.361867293,-0.126286185,0.900176507,0.999925768,-5.586461651
17894,8098758, ZNF721 ,0.009092643,2.357405388,0.126035606,0.900373504,0.999925768,-5.586489684
17895,7973545, DCAF11 ,0.004889409,2.234268307,0.125917896,0.900466045,0.999925768,-5.586502833
17896,8175593, IDS ,-0.01040605,2.434612416,-0.12570757,0.900631403,0.999925768,-5.586526297
17897,8147038, RN7SL41P ,-0.009298171,2.157794842,-0.125652405,0.900674775,0.999925768,-5.586532445
17898,8076176, CBX6 ,-0.004061131,2.316273778,-0.12561744,0.900702265,0.999925768,-5.586536341
